ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_m,Peso_kg,IMC,Presion_Sistolica,Presion_Diastolica,Frecuencia_Cardiaca,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN,Genero,Latitud,Longitud,glucosa,colesterol,Fumador,Historial_Familiar,Actividad_Fisica,Riesgo_Cardio,altura_cm,Consume_Alcohol,Diabetes,Hipertension,antecedente_familiar,trigliceridos,oxigenacion,riesgo
PUE-003480,D26A3DFE,Juana,Flores,Hernández,1994-09-16,31,Femenino,FOHJ940916MPLLRNA4,FOHJ940916T28,Puebla,Región VI: Izúcar de Matamoros,Chietla,IMSS,O-,156.9,72.6,29.5,119,72,71.0,36.8,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-04-24,23.0,,,,,,,,,,,,,,,,,
PUE-003481,55CE739E,Javier Luis,Castro,Vázquez,1981-01-14,45,Masculino,CAVJ810114HPLSÁVA1,CAVJ810114U25,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,O+,176.2,46.6,15.0,116,82,68.0,36.2,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-05-18,24.0,,,,,,,,,,,,,,,,,
PUE-003482,6C9A9225,Sofia Juana,Reyes,Gutiérrez,1989-01-23,37,Femenino,REGS890123MPLYTFA2,REGS890123P97,Puebla,Región I: Huauchinango,Xicotepec,Particular,A+,144.8,71.2,34.0,112,85,102.0,37.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-07-05,496.0,,,,,,,,,,,,,,,,,
PUE-003483,4DF0A729,María,Gutiérrez,Gómez,1975-09-21,50,Femenino,GUGM750921MPLTÓRA3,GUGM750921G74,Puebla,Región VII: Tehuacán,Coxcatlán,IMSS,O+,152.8,64.4,27.6,114,76,72.0,36.2,Z00.0,Sano (Control de Rutina),Medicina General,2025-08-04,25.0,,,,,,,,,,,,,,,,,
PUE-003484,C4DDD67A,Ana Luisa,Flores,Torres,1978-10-21,47,Femenino,FOTA781021MPLLRNA5,FOTA781021I60,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS-Bienestar,O+,165.3,71.6,26.2,124,78,67.0,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-25,3.0,,,,,,,,,,,,,,,,,
PUE-003485,56E670F3,Ricardo Manuel,Vázquez,Gutiérrez,1979-02-21,47,Masculino,VUGR790221HPLÁTCA8,VUGR790221L35,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,IMSS,O+,164.5,86.2,31.9,123,73,98.0,37.4,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-08,6.0,,,,,,,,,,,,,,,,,
PUE-003486,EB261B40,Margarita,Vázquez,Hernández,1987-08-09,38,Femenino,VUHM870809MPLÁRRA6,VUHM870809226,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS,A+,161.4,62.9,24.1,122,83,103.0,39.2,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-11-27,24.0,,,,,,,,,,,,,,,,,
PUE-003487,5CDCDD1A,Gabriela,Gutiérrez,Vázquez,1944-12-07,81,Femenino,GUVG441207MPLTÁBA3,GUVG441207G32,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS,O+,145.2,52.5,24.9,124,71,81.0,36.1,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-08-02,35.0,,,,,,,,,,,,,,,,,
PUE-003488,9D16765F,Carlos,Reyes,Vázquez,1954-06-27,72,Masculino,REVC540627HPLYÁRA3,REVC540627D71,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS-Bienestar,O+,157.6,96.4,38.8,123,76,84.0,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-04-11,4.0,,,,,,,,,,,,,,,,,
PUE-003489,E5E21360,Alejandro,González,Castro,2026-05-27,0,Masculino,GOCA260527HPLNSLA1,GOCA260527Q26,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,ISSSTEP,A-,110.3,41.4,34.0,149,102,78.0,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-07-22,12.0,,,,,,,,,,,,,,,,,
PUE-003490,128C8F1A,Alejandro,Castro,Cruz,1967-04-26,59,Masculino,CACA670426HPLSRLA6,CACA670426Q46,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS,O+,179.1,76.8,23.9,111,74,65.0,36.8,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-10-05,27.0,,,,,,,,,,,,,,,,,
PUE-003491,C4964568,Luis Javier,Torres,Rodríguez,1972-03-05,54,Masculino,TORL720305HPLRDSA4,TORL720305S98,Puebla,Región VII: Tehuacán,Tehuacán,IMSS,O+,183.0,76.5,22.8,124,77,68.0,36.6,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-01-25,31.0,,,,,,,,,,,,,,,,,
PUE-003492,692A71CA,Verónica Margarita,Flores,Reyes,1990-03-23,36,Femenino,FORV900323MPLLYRA3,FORV900323054,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,A+,159.5,85.6,33.6,122,81,99.0,38.0,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-10-03,2.0,,,,,,,,,,,,,,,,,
PUE-003493,063917E4,Pedro Rafael,Vázquez,Flores,1942-07-01,84,Masculino,VUFP420701HPLÁLDA6,VUFP420701Q71,Puebla,Región I: Huauchinango,Xicotepec,ISSSTEP,O+,169.5,76.1,26.5,116,84,72.0,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-13,39.0,,,,,,,,,,,,,,,,,
PUE-003494,5E0BDD80,Verónica Elena,Cruz,Torres,1975-07-03,51,Femenino,CUTV750703MPLRRRA3,CUTV750703V78,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,No derechohabiente,O+,159.8,65.0,25.5,113,70,78.0,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-02-09,768.0,,,,,,,,,,,,,,,,,
PUE-003495,390C2DFB,Miguel,García,Reyes,1938-06-02,88,Masculino,GARM380602HPLRYGA5,GARM380602K50,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS-Bienestar,O+,166.4,79.7,28.8,137,90,75.0,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-30,24.0,,,,,,,,,,,,,,,,,
PUE-003496,C685FA1B,Javier Miguel,Reyes,Jiménez,1988-02-11,38,Masculino,REJJ880211HPLYMVA8,REJJ880211I42,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,ISSSTE,O+,171.9,72.7,24.6,137,92,78.0,36.2,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-07-26,34.0,,,,,,,,,,,,,,,,,
PUE-003497,6E6D7464,Guadalupe,Martínez,Sánchez,2003-10-16,22,Femenino,MASG031016MPLRÁDA8,MASG031016X17,Puebla,Región III: Ciudad Serdán,Tlachichuca,IMSS,O+,153.3,85.6,36.4,114,78,75.0,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-30,5.0,,,,,,,,,,,,,,,,,
PUE-003498,FD3592D9,Francisco Fernando,Gómez,Jiménez,1992-01-14,34,Masculino,GEJF920114HPLÓMRA7,GEJF920114D92,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,O+,174.6,74.1,24.3,116,80,65.0,36.9,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-10,10.0,,,,,,,,,,,,,,,,,
PUE-003499,753624B7,Fernando Carlos,Hernández,Pérez,1984-02-01,42,Masculino,HEPF840201HPLRÉRA7,HEPF840201H69,Puebla,Región V: Puebla,Ocoyucan,IMSS-Bienestar,O-,164.4,69.3,25.6,124,85,65.0,36.6,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-09,25.0,,,,,,,,,,,,,,,,,
PUE-003500,B100517A,Juana,Pérez,Gutiérrez,1992-07-30,33,Femenino,PEGJ920730MPLÉTNA8,PEGJ920730933,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,IMSS,O+,159.0,72.3,28.6,124,74,71.0,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-20,36.0,,,,,,,,,,,,,,,,,
PUE-003501,881FB637,Fernando,Ramírez,Díaz,1993-12-19,32,Masculino,RADF931219HPLMÍRA6,RADF931219Q69,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,IMSS-Bienestar,O-,173.3,78.9,26.3,120,80,76.0,36.3,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-06-06,38.0,,,,,,,,,,,,,,,,,
PUE-003502,DCB79935,Luisa,Cruz,Torres,2000-07-13,25,Femenino,CUTL000713MPLRRSA3,CUTL000713W33,Puebla,Región II: Teziutlán,Xiutetelco,Particular,O-,150.3,63.9,28.3,115,74,65.0,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2025-07-22,512.0,,,,,,,,,,,,,,,,,
PUE-003503,F764A18B,Luis,Gómez,Gutiérrez,1990-04-09,36,Masculino,GEGL900409HPLÓTSA7,GEGL900409Z81,Puebla,Región I: Huauchinango,Juan Galindo,ISSSTE,O+,163.5,89.7,33.6,119,70,72.0,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2026-06-13,11.0,,,,,,,,,,,,,,,,,
PUE-003504,CBBCA8E4,Luisa,Torres,Reyes,1972-08-29,53,Femenino,TORL720829MPLRYSA7,TORL720829A56,Puebla,Región V: Puebla,Ocoyucan,IMSS-Bienestar,O+,155.5,75.9,31.4,147,102,65.0,36.1,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-08-14,1.0,,,,,,,,,,,,,,,,,
PUE-003505,8AB5BC1B,Verónica Elena,Martínez,Pérez,1988-11-21,37,Femenino,MAPV881121MPLRÉRA3,MAPV881121W44,Puebla,Región II: Teziutlán,Tlatlauquitepec,IMSS-Bienestar,O-,157.3,54.4,22.0,119,81,74.0,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-12,36.0,,,,,,,,,,,,,,,,,
PUE-003506,85B60637,Ricardo Alejandro,Castro,González,2016-06-16,10,Masculino,CAGR160616HPLSNCA2,CAGR160616R62,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,A+,106.8,30.6,26.8,113,84,82.0,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-01,29.0,,,,,,,,,,,,,,,,,
PUE-003507,447BDAB3,Ana Sofia,Jiménez,Hernández,1998-08-25,27,Femenino,JIHA980825MPLMRNA1,JIHA980825W27,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS,O+,155.2,65.0,27.0,118,83,73.0,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-10-25,15.0,,,,,,,,,,,,,,,,,
PUE-003508,57EBD0E4,Rafael,Martínez,Díaz,1980-02-13,46,Masculino,MADR800213HPLRÍFA1,MADR800213D76,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS,O+,172.1,75.3,25.4,114,80,69.0,36.5,Z00.0,Sano (Control de Rutina),Medicina General,2025-11-09,4.0,,,,,,,,,,,,,,,,,
PUE-003509,D681F974,Leticia,Martínez,Reyes,1976-09-07,49,Femenino,MARL760907MPLRYTA4,MARL760907N23,Puebla,Región V: Puebla,Ocoyucan,IMSS,O+,157.5,58.8,23.7,164,101,72.0,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-04,37.0,,,,,,,,,,,,,,,,,
PUE-003510,D01330D4,Alejandro Francisco,Morales,Reyes,1960-07-24,65,Masculino,MORA600724HPLRYLA9,MORA600724H77,Puebla,Región VII: Tehuacán,Coxcatlán,Particular,O+,162.6,66.7,25.2,112,72,83.0,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-03,763.0,,,,,,,,,,,,,,,,,
PUE-003511,54D6556A,Sofia Luisa,Gutiérrez,Martínez,1960-12-23,65,Femenino,GUMS601223MPLTRFA2,GUMS601223D91,Puebla,Región V: Puebla,Cuautinchán,IMSS-Bienestar,O+,153.1,80.1,34.2,144,102,76.0,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-06,40.0,,,,,,,,,,,,,,,,,
PUE-003512,2E1831F9,Jesús Fernando,Gómez,Torres,1961-03-05,65,Masculino,GETJ610305HPLÓRSA8,GETJ610305797,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS,O+,169.5,77.0,26.8,141,95,79.0,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-05,31.0,,,,,,,,,,,,,,,,,
PUE-003513,E413A880,Ricardo Manuel,Torres,Jiménez,1995-05-27,31,Masculino,TOJR950527HPLRMCA8,TOJR950527O71,Puebla,Región II: Teziutlán,Tlatlauquitepec,IMSS,O+,154.9,88.1,36.7,118,74,94.0,37.7,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-06-22,1.0,,,,,,,,,,,,,,,,,
PUE-003514,F209DA16,Miguel,Pérez,Jiménez,1979-05-22,47,Masculino,PEJM790522HPLÉMGA5,PEJM790522O21,Puebla,Región VII: Tehuacán,Tehuacán,IMSS,O+,170.0,89.2,30.9,120,78,100.0,37.8,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-11-02,33.0,,,,,,,,,,,,,,,,,
PUE-003515,DC52C14C,Margarita,Gómez,Rodríguez,1952-12-23,73,Femenino,GERM521223MPLÓDRA8,GERM521223797,Puebla,Región VII: Tehuacán,Tehuacán,ISSSTEP,O+,153.6,74.5,31.6,113,79,80.0,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-08-27,13.0,,,,,,,,,,,,,,,,,
PUE-003516,F593B880,Rafael Pedro,Gutiérrez,Morales,2013-03-13,13,Masculino,GUMR130313HPLTRFA6,GUMR130313686,Puebla,Región V: Puebla,Amozoc,ISSSTEP,A+,169.1,75.5,26.4,112,85,65.0,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-06-26,22.0,,,,,,,,,,,,,,,,,
PUE-003517,2254EF16,Luisa,Pérez,Castro,1997-10-28,28,Femenino,PECL971028MPLÉSSA0,PECL971028C92,Puebla,Región VII: Tehuacán,Tecamachalco,IMSS,A+,154.6,52.5,22.0,111,81,69.0,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-10,4.0,,,,,,,,,,,,,,,,,
PUE-003518,1E0F1C10,Rafael Luis,Hernández,García,2002-02-19,24,Masculino,HEGR020219HPLRRFA5,HEGR020219323,Puebla,Región V: Puebla,Amozoc,IMSS,B+,172.2,60.8,20.5,159,100,80.0,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-13,12.0,,,,,,,,,,,,,,,,,
PUE-003519,AB778ABE,María,López,Pérez,1977-11-30,48,Femenino,LEPM771130MPLÓÉRA6,LEPM771130C40,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,A+,157.5,56.3,22.7,119,71,68.0,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-28,25.0,,,,,,,,,,,,,,,,,
PUE-003520,EA2C5545,Patricia Leticia,González,Flores,1966-11-16,59,Femenino,GOFP661116MPLNLTA7,GOFP661116B99,Puebla,Región V: Puebla,Ocoyucan,ISSSTE,O+,156.1,68.8,28.2,162,94,85.0,36.9,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-08,39.0,,,,,,,,,,,,,,,,,
PUE-003521,BF697DE0,Elena Ana,Castro,Rodríguez,1987-04-09,39,Femenino,CARE870409MPLSDLA3,CARE870409Z77,Puebla,Región VII: Tehuacán,Yehualtepec,ISSSTE,O+,146.1,71.9,33.7,125,82,84.0,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-06-26,22.0,,,,,,,,,,,,,,,,,
PUE-003522,264B6E03,Miguel José,Díaz,Morales,1957-03-30,69,Masculino,DAMM570330HPLÍRGA9,DAMM570330I30,Puebla,Región VI: Izúcar de Matamoros,Chietla,ISSSTEP,O+,172.2,97.0,32.7,110,77,76.0,36.6,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-01-09,24.0,,,,,,,,,,,,,,,,,
PUE-003523,54003FA0,Rosa,Morales,García,1997-11-19,28,Femenino,MOGR971119MPLRRSA2,MOGR971119I31,Puebla,Región II: Teziutlán,Xiutetelco,ISSSTEP,O+,153.1,66.9,28.5,121,82,80.0,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-07-02,24.0,,,,,,,,,,,,,,,,,
PUE-003524,BBFE5A7C,Patricia Gabriela,Gómez,Reyes,1979-08-03,46,Femenino,GERP790803MPLÓYTA0,GERP790803N96,Puebla,Región IV: San Pedro Cholula,San Andrés Cholula,IMSS,A+,156.9,52.7,21.4,123,84,79.0,36.5,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-04-06,4.0,,,,,,,,,,,,,,,,,
PUE-003525,9473C3C0,Juana Gabriela,Pérez,Ramírez,2025-12-09,0,Femenino,PERJ251209MPLÉMNA4,PERJ251209V60,Puebla,Región III: Ciudad Serdán,Tlachichuca,Particular,O+,137.1,34.4,18.3,115,82,79.0,36.3,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-07-03,483.0,,,,,,,,,,,,,,,,,
PUE-003526,B1855DCA,Luis,Vázquez,López,1955-05-11,71,Masculino,VULL550511HPLÁÓSA7,VULL550511E45,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,IMSS,A+,164.1,66.7,24.8,122,77,67.0,36.3,Z00.0,Sano (Control de Rutina),Medicina General,2025-10-20,7.0,,,,,,,,,,,,,,,,,
PUE-003527,290AECC7,Patricia Guadalupe,Vázquez,González,1997-04-04,29,Femenino,VUGP970404MPLÁNTA8,VUGP970404D53,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,IMSS,O+,157.3,76.0,30.7,124,70,105.0,37.6,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-09-07,0.0,,,,,,,,,,,,,,,,,
PUE-003528,F49338DC,José Juan,Ramírez,Torres,1958-12-10,67,Masculino,RATJ581210HPLMRSA1,RATJ581210L78,Puebla,Región VI: Izúcar de Matamoros,Atlixco,ISSSTE,O+,165.0,75.4,27.7,123,76,88.0,38.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-12-19,34.0,,,,,,,,,,,,,,,,,
PUE-003529,E43F13DB,Verónica,Flores,Torres,1997-05-10,29,Femenino,FOTV970510MPLLRRA1,FOTV970510V61,Puebla,Región IV: San Pedro Cholula,Huejotzingo,No derechohabiente,O+,152.9,68.1,29.1,138,88,65.0,36.9,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-04,631.0,,,,,,,,,,,,,,,,,
PUE-003530,4C8D6069,Pedro Javier,Flores,Ramírez,2008-04-09,18,Masculino,FORP080409HPLLMDA6,FORP080409O54,Puebla,Región VII: Tehuacán,Yehualtepec,ISSSTE,O+,158.2,87.1,34.8,110,80,91.0,37.5,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-10-12,37.0,,,,,,,,,,,,,,,,,
PUE-003531,B2403AFD,Patricia Margarita,Torres,Jiménez,2015-02-19,11,Femenino,TOJP150219MPLRMTA2,TOJP150219Z44,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,IMSS,O+,77.9,20.1,33.1,122,81,85.0,36.6,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-01-14,26.0,,,,,,,,,,,,,,,,,
PUE-003532,EA4CD09F,Pedro Luis,Flores,Jiménez,1979-06-13,47,Masculino,FOJP790613HPLLMDA6,FOJP790613M94,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,ISSSTE,O+,174.1,71.5,23.6,124,81,83.0,36.4,J45,Asma Bronquial,Neumología / Pediatría,2026-03-29,19.0,,,,,,,,,,,,,,,,,
PUE-003533,E05A14F6,Ricardo,González,Pérez,1973-04-05,53,Masculino,GOPR730405HPLNÉCA2,GOPR730405680,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,No derechohabiente,O+,160.7,81.8,31.7,119,77,73.0,36.1,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-06-17,748.0,,,,,,,,,,,,,,,,,
PUE-003534,EAD52499,Carlos,Gutiérrez,Reyes,1977-07-19,48,Masculino,GURC770719HPLTYRA5,GURC770719Z80,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,171.3,64.0,21.8,147,93,73.0,36.6,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-10-11,13.0,,,,,,,,,,,,,,,,,
PUE-003535,6989D30A,Pedro Jorge,Díaz,Rodríguez,2025-09-12,0,Masculino,DARP250912HPLÍDDA3,DARP250912F78,Puebla,Región II: Teziutlán,Xiutetelco,IMSS-Bienestar,B+,100.9,33.3,32.7,123,76,73.0,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-15,4.0,,,,,,,,,,,,,,,,,
PUE-003536,1882B55B,Leticia,Martínez,Vázquez,1995-02-09,31,Femenino,MAVL950209MPLRÁTA7,MAVL950209J49,Puebla,Región V: Puebla,Puebla,ISSSTE,O+,157.3,68.7,27.8,114,77,65.0,36.2,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-24,8.0,,,,,,,,,,,,,,,,,
PUE-003537,CF890037,Juan Francisco,Morales,Sánchez,1974-06-18,52,Masculino,MOSJ740618HPLRÁNA6,MOSJ740618H50,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS,O+,177.2,82.8,26.4,149,93,68.0,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-01-18,21.0,,,,,,,,,,,,,,,,,
PUE-003538,80D432BB,Luisa Verónica,Rodríguez,Gutiérrez,1970-10-16,55,Femenino,ROGL701016MPLDTSA0,ROGL701016J57,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS,O+,160.8,55.2,21.3,113,72,85.0,36.7,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-02-11,28.0,,,,,,,,,,,,,,,,,
PUE-003539,DD54CC70,Pedro Miguel,Torres,González,2003-10-06,22,Masculino,TOGP031006HPLRNDA2,TOGP031006I39,Puebla,Región I: Huauchinango,Juan Galindo,IMSS-Bienestar,B+,174.7,81.4,26.7,123,80,69.0,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-11-08,15.0,,,,,,,,,,,,,,,,,
PUE-003540,1421F07E,Alejandro Javier,Gómez,García,1959-03-06,67,Masculino,GEGA590306HPLÓRLA3,GEGA590306I43,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,165.5,47.3,17.3,110,84,79.0,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-18,22.0,,,,,,,,,,,,,,,,,
PUE-003541,B892306D,Juana Margarita,Flores,Pérez,1997-07-15,28,Femenino,FOPJ970715MPLLÉNA3,FOPJ970715852,Puebla,Región VI: Izúcar de Matamoros,Chiautla,Particular,O+,156.6,59.3,24.2,114,79,87.0,37.8,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-06-01,737.0,,,,,,,,,,,,,,,,,
PUE-003542,154D41FF,Carlos Miguel,Gutiérrez,Pérez,1959-02-05,67,Masculino,GUPC590205HPLTÉRA4,GUPC590205O29,Puebla,Región I: Huauchinango,Juan Galindo,No derechohabiente,O+,166.1,77.9,28.2,115,85,105.0,37.8,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-09-13,623.0,,,,,,,,,,,,,,,,,
PUE-003543,33CBF201,Rosa,Díaz,Cruz,2025-10-14,0,Femenino,DACR251014MPLÍRSA1,DACR251014P15,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,O+,96.0,35.2,38.2,156,98,67.0,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-06-28,1.0,,,,,,,,,,,,,,,,,
PUE-003544,AC988403,Rafael Luis,González,Gutiérrez,1997-05-29,29,Masculino,GOGR970529HPLNTFA4,GOGR970529346,Puebla,Región VII: Tehuacán,Tecamachalco,IMSS,O+,173.4,78.2,26.0,111,85,68.0,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-09-02,31.0,,,,,,,,,,,,,,,,,
PUE-003545,C860FD16,Carmen Guadalupe,Gutiérrez,Morales,1948-09-11,77,Femenino,GUMC480911MPLTRRA2,GUMC480911572,Puebla,Región I: Huauchinango,Juan Galindo,Particular,O+,155.0,74.1,30.8,140,102,80.0,36.1,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-02-05,613.0,,,,,,,,,,,,,,,,,
PUE-003546,5C9748FF,Sofia,Rodríguez,Reyes,1978-03-07,48,Femenino,RORS780307MPLDYFA7,RORS780307B84,Puebla,Región I: Huauchinango,Naupan,IMSS-Bienestar,A+,157.3,74.0,29.9,121,85,65.0,36.6,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-11-09,2.0,,,,,,,,,,,,,,,,,
PUE-003547,A5EB12EB,Carlos Pedro,Martínez,Jiménez,1981-05-20,45,Masculino,MAJC810520HPLRMRA3,MAJC810520D96,Puebla,Región VII: Tehuacán,Tehuacán,IMSS,O+,168.4,79.2,27.9,162,102,71.0,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-08-31,4.0,,,,,,,,,,,,,,,,,
PUE-003548,27D22589,Guadalupe,Castro,Ramírez,1979-05-03,47,Femenino,CARG790503MPLSMDA5,CARG790503652,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,IMSS,O+,157.5,66.8,26.9,113,81,83.0,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-03,1.0,,,,,,,,,,,,,,,,,
PUE-003549,CB4D5A27,Jesús Manuel,Gómez,Morales,2010-12-04,15,Masculino,GEMJ101204HPLÓRSA0,GEMJ101204051,Puebla,Región I: Huauchinango,Xicotepec,IMSS,A+,165.6,84.5,30.8,122,74,75.0,36.8,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-06-11,36.0,,,,,,,,,,,,,,,,,
PUE-003550,0CD96F52,Carmen Ana,Hernández,Cruz,2012-07-02,13,Femenino,HECC120702MPLRRRA8,HECC120702848,Puebla,Región VII: Tehuacán,Coxcatlán,IMSS,O+,153.2,43.3,18.4,112,83,72.0,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-26,4.0,,,,,,,,,,,,,,,,,
PUE-003551,73061BAD,Margarita Ana,Gómez,García,1961-08-23,64,Femenino,GEGM610823MPLÓRRA1,GEGM610823922,Puebla,Región II: Teziutlán,Tlatlauquitepec,IMSS-Bienestar,O+,156.0,71.7,29.5,110,81,86.0,37.4,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-01,20.0,,,,,,,,,,,,,,,,,
