ID_Paciente,UUID,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo,CURP,RFC,Estado,Región_Socioeconómica,Municipio,Afiliación_Salud,Tipo_Sangre,Estatura_cm,Peso_kg,IMC,Presion_Sistolica_mmHg,Presion_Diastolica_mmHg,Frecuencia_Cardiaca_lpm,Temperatura_C,CIE10_Diagnostico,Diagnostico_Principal,Especialidad_Destino,Fecha_Ultima_Consulta,Costo_Consulta_MXN
PUE-000628,96089E8E,Juana,Sánchez,García,1977-05-22,49,Femenino,SEGJ770522MPLÁRNA3,SEGJ770522322,Puebla,Región VI: Izúcar de Matamoros,Izúcar de Matamoros,ISSSTE,O+,160.0,74.1,28.9,117,75,103,37.9,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-10-30,9
PUE-000629,CFCF9A21,Fernando Juan,Ramírez,Cruz,1986-03-23,40,Masculino,RACF860323HPLMRRA7,RACF860323R74,Puebla,Región V: Puebla,Cuautinchán,ISSSTE,B+,181.8,63.9,19.3,110,83,74,36.7,N39.0,Infección de Vías Urinarias,Medicina General,2025-09-24,11
PUE-000630,5636B4E7,Teresa,Reyes,Cruz,2015-10-26,10,Femenino,RECT151026MPLYRRA7,RECT151026R63,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,ISSSTE,O-,122.4,17.8,11.9,114,77,71,36.3,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2025-08-13,2
PUE-000631,5906075E,Rafael Fernando,Morales,López,1967-06-19,59,Masculino,MOLR670619HPLRÓFA1,MOLR670619L69,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS,O+,163.9,62.6,23.3,110,81,81,36.9,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-09-10,38
PUE-000632,0FA102A6,Guadalupe,Torres,Cruz,1934-05-04,92,Femenino,TOCG340504MPLRRDA1,TOCG340504447,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,IMSS,A+,155.7,36.7,15.1,117,84,100,39.1,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-10-20,39
PUE-000633,A1E8CC5F,Rosa Sofia,Vázquez,López,1995-11-11,30,Femenino,VULR951111MPLÁÓSA0,VULR951111I35,Puebla,Región II: Teziutlán,Teziutlán,IMSS,B+,152.0,65.8,28.5,113,85,80,36.7,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-08-26,38
PUE-000634,469E53C1,Leticia Leticia,Morales,Torres,1969-03-08,57,Femenino,MOTL690308MPLRRTA0,MOTL690308460,Puebla,Región IV: San Pedro Cholula,Huejotzingo,IMSS,O+,151.8,71.4,31.0,119,71,73,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2026-01-20,8
PUE-000635,9071F258,María,Vázquez,Torres,1967-06-11,59,Femenino,VUTM670611MPLÁRRA2,VUTM670611D41,Puebla,Región VII: Tehuacán,Tepeaca,ISSSTEP,O+,152.5,62.6,26.9,114,75,84,36.5,E66.0,Obesidad Grado I,Nutrición / Medicina General,2026-02-02,5
PUE-000636,FA114A46,Juan Luis,Ramírez,López,1987-12-01,38,Masculino,RALJ871201HPLMÓNA5,RALJ871201127,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,ISSSTEP,A+,171.6,63.9,21.7,110,70,77,36.6,J45,Asma Bronquial,Neumología / Pediatría,2026-03-26,23
PUE-000637,140F5189,José Juan,Gómez,Castro,1967-09-02,58,Masculino,GECJ670902HPLÓSSA4,GECJ670902F55,Puebla,Región VII: Tehuacán,Ajalpan,IMSS,O+,169.3,48.8,17.0,112,75,74,36.3,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-01-23,27
PUE-000638,BD664A31,Fernando,Hernández,González,1990-09-08,35,Masculino,HEGF900908HPLRNRA9,HEGF900908Q62,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,IMSS-Bienestar,A+,165.9,75.8,27.5,139,93,80,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-05-09,3
PUE-000639,55CF2F24,Guadalupe Ana,García,Cruz,1990-09-20,35,Femenino,GACG900920MPLRRDA1,GACG900920C69,Puebla,Región III: Ciudad Serdán,Esperanza,IMSS-Bienestar,O-,162.4,71.4,27.1,125,84,80,36.3,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-07-25,1
PUE-000640,47DB95A3,Miguel Juan,Gómez,Gutiérrez,1978-11-30,47,Masculino,GEGM781130HPLÓTGA3,GEGM781130V94,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,IMSS-Bienestar,O+,161.4,75.0,28.8,111,81,73,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-09-13,5
PUE-000641,32626968,Jorge,Morales,Sánchez,1949-03-02,77,Masculino,MOSJ490302HPLRÁRA2,MOSJ490302S89,Puebla,Región V: Puebla,Santa Clara Ocoyucan,No derechohabiente,A+,162.1,92.6,35.2,122,70,67,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-11,653
PUE-000642,68DB2E94,Leticia Patricia,García,Hernández,1978-01-05,48,Femenino,GAHL780105MPLRRTA8,GAHL780105B20,Puebla,Región III: Ciudad Serdán,Tlachichuca,ISSSTEP,B+,153.6,74.0,31.4,113,83,83,36.5,Z00.0,Sano (Control de Rutina),Medicina General,2025-10-04,18
PUE-000643,8E9CD271,Guadalupe,Flores,Castro,1946-07-07,80,Femenino,FOCG460707MPLLSDA6,FOCG460707B93,Puebla,Región I: Huauchinango,Chiconcuautla,IMSS,B+,147.0,56.6,26.2,115,81,103,39.2,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-03-25,21
PUE-000644,EA5A6B28,Fernando Rafael,Torres,Díaz,1972-03-09,54,Masculino,TODF720309HPLRÍRA9,TODF720309Q80,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,No derechohabiente,O+,174.7,98.2,32.2,121,76,71,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-07,540
PUE-000645,70793063,Francisco Jorge,Reyes,Morales,1965-08-17,60,Masculino,REMF650817HPLYRRA4,REMF650817O14,Puebla,Región VII: Tehuacán,Yehualtepec,IMSS-Bienestar,O+,160.6,50.4,19.5,113,76,77,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-06-18,15
PUE-000646,2DF44318,Rafael Jorge,Morales,García,1974-03-10,52,Masculino,MOGR740310HPLRRFA3,MOGR740310J67,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,ISSSTEP,A+,178.4,90.7,28.5,118,73,86,37.5,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-05-10,31
PUE-000647,6043475E,Miguel Javier,Jiménez,Martínez,2011-09-12,14,Masculino,JIMM110912HPLMRGA1,JIMM110912S83,Puebla,Región V: Puebla,Amozoc,Particular,A+,173.3,87.6,29.2,118,81,96,38.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-08-30,851
PUE-000648,EDB6B146,Patricia Juana,García,Vázquez,2025-11-13,0,Femenino,GAVP251113MPLRÁTA1,GAVP251113833,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,No derechohabiente,O+,117.2,8.9,6.5,122,76,81,36.8,N39.0,Infección de Vías Urinarias,Medicina General,2026-05-12,502
PUE-000649,3A1E9D9F,Ricardo Jesús,González,Flores,2012-11-04,13,Masculino,GOFR121104HPLNLCA9,GOFR121104375,Puebla,Región I: Huauchinango,Juan Galindo,IMSS-Bienestar,O+,168.2,71.4,25.2,118,79,102,37.9,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-11-17,32
PUE-000650,30207E91,Luisa Elena,Sánchez,Vázquez,1995-10-27,30,Femenino,SEVL951027MPLÁÁSA7,SEVL951027H90,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,157.9,55.9,22.4,160,99,76,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-10-29,33
PUE-000651,83C2828E,Gabriela Leticia,Hernández,Martínez,2018-06-05,8,Femenino,HEMG180605MPLRRBA2,HEMG180605Q39,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,IMSS,A+,108.9,29.9,25.2,119,80,76,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2025-10-03,25
PUE-000652,D0F85E11,Luisa,Sánchez,Flores,1936-10-14,89,Femenino,SEFL361014MPLÁLSA4,SEFL361014Y22,Puebla,Región II: Teziutlán,Tlatlauquitepec,ISSSTEP,A-,145.6,66.0,31.1,116,75,73,36.1,Z00.0,Sano (Control de Rutina),Medicina General,2026-04-19,39
PUE-000653,2674F228,Elena Elena,Torres,Cruz,2006-08-10,19,Femenino,TOCE060810MPLRRLA4,TOCE060810I56,Puebla,Región V: Puebla,Cuautinchán,IMSS-Bienestar,O+,149.8,53.4,23.8,149,93,80,36.9,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-08-31,1
PUE-000654,AF502FD9,Juana Teresa,Jiménez,Rodríguez,1954-01-26,72,Femenino,JIRJ540126MPLMDNA9,JIRJ540126S60,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,O+,157.6,54.0,21.7,115,74,89,37.6,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-08-24,19
PUE-000655,FAFEBC15,Rosa Margarita,Gutiérrez,Castro,1994-09-24,31,Femenino,GUCR940924MPLTSSA7,GUCR940924P39,Puebla,Región I: Huauchinango,Tlacuilotepec,IMSS-Bienestar,O+,151.6,42.5,18.5,138,100,83,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-15,30
PUE-000656,71763D3B,Ana Verónica,Morales,Gutiérrez,1996-03-26,30,Femenino,MOGA960326MPLRTNA0,MOGA960326L78,Puebla,Región V: Puebla,Puebla,IMSS,O+,162.6,39.3,14.9,153,103,85,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-20,16
PUE-000657,2DE14189,Carmen,Morales,Hernández,1989-09-14,36,Femenino,MOHC890914MPLRRRA8,MOHC890914Y73,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,Particular,O+,155.5,54.9,22.7,121,85,82,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-09-06,874
PUE-000658,3DEF4D5F,Guadalupe Juana,Pérez,Torres,1934-02-26,92,Femenino,PETG340226MPLÉRDA3,PETG340226171,Puebla,Región II: Teziutlán,Cuetzalan del Progreso,IMSS,O+,155.9,58.1,23.9,113,84,75,36.7,F41.1,Ansiedad Generalizada,Psicología / Psiquiatría,2026-04-19,28
PUE-000659,C0594F9C,Francisco Pedro,Pérez,Castro,1995-08-29,30,Masculino,PECF950829HPLÉSRA9,PECF950829L16,Puebla,Región VII: Tehuacán,Coxcatlán,Particular,O+,161.0,102.8,39.7,113,84,78,36.3,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-06-27,565
PUE-000660,9CA0DB46,Sofia Elena,Castro,Hernández,1985-11-30,40,Femenino,CAHS851130MPLSRFA1,CAHS851130O22,Puebla,Región V: Puebla,Cuautinchán,IMSS,O+,159.6,47.7,18.7,111,75,68,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-09-30,6
PUE-000661,43297A1A,Miguel,Ramírez,Pérez,1953-10-15,72,Masculino,RAPM531015HPLMÉGA6,RAPM531015K78,Puebla,Región I: Huauchinango,Huauchinango,Particular,O+,171.0,75.9,26.0,118,76,67,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-07-28,362
PUE-000662,F730775E,Fernando José,Díaz,García,2001-08-28,24,Masculino,DAGF010828HPLÍRRA9,DAGF010828S98,Puebla,Región V: Puebla,Ocoyucan,IMSS,O+,164.4,73.3,27.1,111,76,82,36.5,N39.0,Infección de Vías Urinarias,Medicina General,2026-03-15,0
PUE-000663,B038C863,Luis Luis,Pérez,Reyes,1961-08-19,64,Masculino,PERL610819HPLÉYSA1,PERL610819K94,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,Particular,O+,173.3,117.3,39.1,123,70,85,36.9,N39.0,Infección de Vías Urinarias,Medicina General,2026-01-09,386
PUE-000664,4AFC15A2,Juana,Reyes,Hernández,2002-04-05,24,Femenino,REHJ020405MPLYRNA9,REHJ020405V92,Puebla,Región III: Ciudad Serdán,Chalchicomula de Sesma,IMSS,O+,161.5,71.5,27.4,112,75,67,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-04-11,33
PUE-000665,0DA0C601,Leticia,García,Vázquez,2002-04-19,24,Femenino,GAVL020419MPLRÁTA1,GAVL020419L61,Puebla,Región VII: Tehuacán,Coxcatlán,ISSSTE,O+,158.5,73.4,29.2,115,74,84,36.8,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-11-01,40
PUE-000666,88E37ECE,Juan,González,Cruz,1981-06-29,45,Masculino,GOCJ810629HPLNRNA7,GOCJ810629W48,Puebla,Región VI: Izúcar de Matamoros,Chietla,IMSS,A+,172.1,59.7,20.2,120,77,81,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-04-18,19
PUE-000667,F38FBBE5,Rafael,Martínez,Castro,1998-04-24,28,Masculino,MACR980424HPLRSFA6,MACR980424Y39,Puebla,Región VI: Izúcar de Matamoros,Huaquechula,No derechohabiente,B+,168.0,60.0,21.3,112,76,68,36.5,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-26,382
PUE-000668,ADC37C71,Margarita Luisa,Díaz,Martínez,2000-04-08,26,Femenino,DAMM000408MPLÍRRA9,DAMM000408A12,Puebla,Región V: Puebla,Puebla,IMSS-Bienestar,O+,156.2,65.2,26.7,111,73,77,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-08-31,4
PUE-000669,2FE83D68,Teresa Rosa,Flores,López,1986-03-07,40,Femenino,FOLT860307MPLLÓRA1,FOLT860307Y20,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS-Bienestar,B+,157.0,55.1,22.4,123,77,86,38.8,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-09-12,1
PUE-000670,CD83A997,Luisa Juana,Martínez,Jiménez,2021-05-04,5,Femenino,MAJL210504MPLRMSA0,MAJL210504855,Puebla,Región V: Puebla,Puebla,IMSS-Bienestar,O+,145.1,21.4,10.2,113,79,79,36.4,N39.0,Infección de Vías Urinarias,Medicina General,2025-07-04,16
PUE-000671,4C3BDBBA,Verónica Juana,Flores,Martínez,1979-01-07,47,Femenino,FOMV790107MPLLRRA1,FOMV790107M55,Puebla,Región VI: Izúcar de Matamoros,Chietla,IMSS,O+,156.9,47.5,19.3,149,92,75,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-05,0
PUE-000672,D01A2AC8,Elena Ana,Vázquez,Díaz,1977-11-14,48,Femenino,VUDE771114MPLÁÍLA9,VUDE771114Q61,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,ISSSTEP,O+,152.4,49.1,21.1,112,72,78,36.5,N39.0,Infección de Vías Urinarias,Medicina General,2025-08-30,29
PUE-000673,5F3A29A4,Fernando,Gómez,Castro,1970-12-04,55,Masculino,GECF701204HPLÓSRA8,GECF701204T89,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,Particular,O+,166.0,69.6,25.3,114,72,81,36.2,N39.0,Infección de Vías Urinarias,Medicina General,2025-07-11,677
PUE-000674,94722DE4,María Verónica,Morales,Hernández,1998-07-27,27,Femenino,MOHM980727MPLRRRA7,MOHM980727143,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS,O+,157.5,78.1,31.5,125,82,67,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-08-27,26
PUE-000675,5E85DD57,Ricardo Javier,Sánchez,López,1998-07-19,27,Masculino,SELR980719HPLÁÓCA0,SELR980719F31,Puebla,Región I: Huauchinango,Juan Galindo,IMSS,O+,173.4,65.2,21.7,123,73,92,38.4,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-10-14,15
PUE-000676,5DCD3A61,Francisco Carlos,González,Ramírez,2001-11-01,24,Masculino,GORF011101HPLNMRA7,GORF011101791,Puebla,Región VI: Izúcar de Matamoros,Atlixco,ISSSTE,O+,170.6,67.7,23.3,163,104,75,36.5,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-04-08,10
PUE-000677,BA4C3CC8,Manuel Fernando,Ramírez,Reyes,1934-04-01,92,Masculino,RARM340401HPLMYNA0,RARM340401X57,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,O+,171.4,81.2,27.6,120,81,68,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-01-01,40
PUE-000678,493CA48C,Rafael,Castro,Morales,1990-02-23,36,Masculino,CAMR900223HPLSRFA5,CAMR900223L94,Puebla,Región IV: San Pedro Cholula,San Pedro Cholula,IMSS,O+,171.1,85.3,29.1,118,73,74,36.5,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-02-21,26
PUE-000679,AB322589,Juana Gabriela,García,Gómez,1986-03-30,40,Femenino,GAGJ860330MPLRÓNA3,GAGJ860330990,Puebla,Región VII: Tehuacán,Santiago Miahuatlán,Particular,B-,155.7,70.9,29.2,125,80,73,36.9,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-30,616
PUE-000680,B637A178,Gabriela Teresa,López,Ramírez,1988-12-10,37,Femenino,LERG881210MPLÓMBA9,LERG881210881,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS,O+,158.9,57.0,22.6,122,74,73,36.7,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-09-06,7
PUE-000681,D3CB35A1,María Guadalupe,Rodríguez,López,1982-08-29,43,Femenino,ROLM820829MPLDÓRA3,ROLM820829L66,Puebla,Región III: Ciudad Serdán,Aljojuca,IMSS,O+,150.4,56.4,24.9,122,74,69,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-12-20,31
PUE-000682,4DCD358D,Carlos José,Díaz,García,2005-01-22,21,Masculino,DAGC050122HPLÍRRA6,DAGC050122S99,Puebla,Región II: Teziutlán,Teziutlán,IMSS,O+,170.1,83.3,28.8,115,78,81,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-05-09,14
PUE-000683,1DFC3637,Ana,Torres,García,2019-10-10,6,Femenino,TOGA191010MPLRRNA0,TOGA191010618,Puebla,Región I: Huauchinango,Huauchinango,IMSS-Bienestar,O+,102.3,35.6,34.0,111,70,68,36.6,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-06-23,32
PUE-000684,FDCB2AAE,Juan,Morales,Flores,1964-01-26,62,Masculino,MOFJ640126HPLRLNA1,MOFJ640126V35,Puebla,Región IV: San Pedro Cholula,Cuautlancingo,IMSS,O+,167.0,63.4,22.7,121,75,72,36.8,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-04-04,24
PUE-000685,2412A6A7,Jesús,Reyes,González,1984-10-18,41,Masculino,REGJ841018HPLYNSA6,REGJ841018W43,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,ISSSTE,O+,168.7,92.1,32.4,154,95,70,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-09-09,34
PUE-000686,89FD78CC,Carmen María,Ramírez,Martínez,1979-10-09,46,Femenino,RAMC791009MPLMRRA4,RAMC791009023,Puebla,Región I: Huauchinango,Tlacuilotepec,IMSS,A+,150.6,75.2,33.2,125,75,77,36.1,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-06-10,36
PUE-000687,3087A56C,Juan Manuel,Díaz,González,1959-10-23,66,Masculino,DAGJ591023HPLÍNNA2,DAGJ591023798,Puebla,Región V: Puebla,Puebla,ISSSTE,O+,170.7,78.3,26.9,125,70,83,36.4,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-03-07,15
PUE-000688,C3DB0A8C,Elena María,González,Díaz,1955-08-12,70,Femenino,GODE550812MPLNÍLA2,GODE550812481,Puebla,Región III: Ciudad Serdán,Esperanza,Particular,O+,165.0,73.3,26.9,117,82,85,36.8,E66.0,Obesidad Grado I,Nutrición / Medicina General,2025-08-01,767
PUE-000689,FF74E4FB,Ricardo,Vázquez,Gómez,2003-07-29,22,Masculino,VUGR030729HPLÁÓCA7,VUGR030729M13,Puebla,Región V: Puebla,Cuautinchán,IMSS-Bienestar,O+,162.7,78.8,29.8,124,73,94,38.7,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-10-30,24
PUE-000690,BB2E2C5F,Rafael Javier,Flores,Rodríguez,1978-03-19,48,Masculino,FORR780319HPLLDFA4,FORR780319G79,Puebla,Región I: Huauchinango,Pahuatlán,IMSS-Bienestar,O+,166.7,62.8,22.6,114,77,99,38.5,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2026-06-18,17
PUE-000691,8C9F2016,Patricia,Vázquez,Gutiérrez,1963-04-25,63,Femenino,VUGP630425MPLÁTTA5,VUGP630425F13,Puebla,Región V: Puebla,Ocoyucan,IMSS,O+,165.3,79.1,28.9,113,70,85,36.6,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-09-17,29
PUE-000692,F7FE7BE7,Carlos,Sánchez,Torres,1946-06-05,80,Masculino,SETC460605HPLÁRRA8,SETC460605118,Puebla,Región IV: San Pedro Cholula,Huejotzingo,Particular,O+,164.7,70.6,26.0,123,85,67,36.6,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-02-02,603
PUE-000693,95774CA8,Leticia Rosa,Castro,García,1978-06-06,48,Femenino,CAGL780606MPLSRTA3,CAGL780606H99,Puebla,Región V: Puebla,Puebla,IMSS,B-,153.9,58.1,24.5,120,80,104,39.0,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2025-07-15,13
PUE-000694,FE8F1CFD,Teresa Patricia,Gómez,Vázquez,1945-03-28,81,Femenino,GEVT450328MPLÓÁRA8,GEVT450328389,Puebla,Región II: Teziutlán,Tlatlauquitepec,IMSS,A+,162.1,52.9,20.1,138,96,79,36.4,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2025-10-06,22
PUE-000695,A9D7E16B,Fernando Jorge,Gómez,Gutiérrez,1980-01-12,46,Masculino,GEGF800112HPLÓTRA0,GEGF800112Z36,Puebla,Región III: Ciudad Serdán,San Salvador el Seco,IMSS-Bienestar,A-,169.4,71.3,24.8,111,76,91,38.8,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-01-02,18
PUE-000696,41DB2963,José,Reyes,Sánchez,1966-08-23,59,Masculino,RESJ660823HPLYÁSA1,RESJ660823U73,Puebla,Región V: Puebla,Ocoyucan,IMSS,O+,178.6,71.2,22.3,122,82,67,36.3,J45,Asma Bronquial,Neumología / Pediatría,2026-03-05,29
PUE-000697,470028CD,Sofia,Gutiérrez,Reyes,2010-09-09,15,Femenino,GURS100909MPLTYFA2,GURS100909T45,Puebla,Región IV: San Pedro Cholula,San Martín Texmelucan,ISSSTEP,B+,149.3,46.5,20.9,113,79,75,36.8,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2026-04-21,26
PUE-000698,7D3C16A1,Sofia,Gutiérrez,Gómez,1983-05-08,43,Femenino,GUGS830508MPLTÓFA5,GUGS830508939,Puebla,Región V: Puebla,Cuautinchán,IMSS,O+,161.2,56.1,21.6,161,94,74,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-06-02,26
PUE-000699,58F22A3F,Ricardo Javier,Cruz,Jiménez,1990-01-28,36,Masculino,CUJR900128HPLRMCA8,CUJR900128D20,Puebla,Región I: Huauchinango,Naupan,IMSS,O+,161.5,91.8,35.2,112,83,74,36.2,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-10-07,15
PUE-000700,A758388E,Ricardo José,Torres,González,1989-12-17,36,Masculino,TOGR891217HPLRNCA8,TOGR891217291,Puebla,Región I: Huauchinango,Xicotepec,ISSSTEP,O+,154.0,69.1,29.1,111,75,85,36.2,M54.5,Lumbalgia Crónica,Traumatología / Terapia Física,2025-12-23,6
PUE-000701,53A6A3A2,Fernando Carlos,Gutiérrez,Rodríguez,2025-04-30,1,Masculino,GURF250430HPLTDRA3,GURF250430653,Puebla,Región II: Teziutlán,Zacapoaxtla,IMSS,A+,108.7,24.2,20.5,148,101,73,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-02-08,3
PUE-000702,A60A7700,Francisco,Jiménez,Sánchez,1969-05-07,57,Masculino,JISF690507HPLMÁRA0,JISF690507P70,Puebla,Región V: Puebla,Santa Clara Ocoyucan,IMSS,O+,174.9,79.2,25.9,120,79,75,36.9,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2026-04-26,25
PUE-000703,D1DBF179,Juana Juana,González,Torres,2025-12-10,0,Femenino,GOTJ251210MPLNRNA5,GOTJ251210O13,Puebla,Región I: Huauchinango,Tlacuilotepec,IMSS-Bienestar,A+,111.8,7.8,6.2,111,85,96,38.6,J00,Rinofaringitis Aguda (Resfriado Común),Medicina General / Pediatría,2025-08-12,0
PUE-000704,A030839B,Miguel Jesús,Torres,Gómez,1993-04-05,33,Masculino,TOGM930405HPLRÓGA2,TOGM930405G13,Puebla,Región II: Teziutlán,Xiutetelco,ISSSTEP,B+,179.8,65.5,20.3,112,85,81,36.8,Z00.0,Sano (Control de Rutina),Medicina General,2026-02-27,17
PUE-000705,7CD82DC1,Carmen Patricia,Hernández,López,1960-10-04,65,Femenino,HELC601004MPLRÓRA8,HELC601004D87,Puebla,Región II: Teziutlán,Xiutetelco,IMSS-Bienestar,O+,167.4,81.0,28.9,152,89,81,36.8,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-01,33
PUE-000706,D95FC312,Rafael Pedro,García,Rodríguez,2003-07-18,22,Masculino,GARR030718HPLRDFA8,GARR030718Q35,Puebla,Región VI: Izúcar de Matamoros,Tepeojuma,Particular,AB+,164.0,75.1,27.9,125,79,71,36.3,E11,Diabetes Mellitus Tipo 2,Endocrinología / Medicina Interna,2025-07-09,560
PUE-000707,9BD44EE8,Jesús,Hernández,Díaz,1953-03-27,73,Masculino,HEDJ530327HPLRÍSA2,HEDJ530327E66,Puebla,Región VI: Izúcar de Matamoros,Atlixco,IMSS-Bienestar,O-,166.6,88.7,32.0,152,97,85,36.7,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-03-26,23
PUE-000708,939D2EF8,Fernando,Hernández,Ramírez,1973-12-17,52,Masculino,HERF731217HPLRMRA8,HERF731217297,Puebla,Región VII: Tehuacán,Yehualtepec,ISSSTEP,O+,177.5,60.2,19.1,125,75,101,38.1,A09,Gastroenteritis Infecciosa,Medicina General / Pediatría,2026-03-08,30
PUE-000709,F5477C4A,Manuel Alejandro,González,Hernández,1984-12-02,41,Masculino,GOHM841202HPLNRNA0,GOHM841202D19,Puebla,Región V: Puebla,Ocoyucan,Particular,AB+,168.2,75.3,26.6,153,86,78,36.3,I10,Hipertensión Arterial Esencial,Cardiología / Medicina Interna,2026-05-27,503
